,Running ID,Model Name,Expand Contractions,Basic Preprocessing,Grammar Correction,Simplify Negotiations,Lemmatize,Remove Stop Words,No. of Sentences,Train Accuracy STOP,Test Accuracy STOP,Train Loss STOP,Test Loss STOP,Train_sentence_fully_catched_ratio,Test_sentence_fully_catched_ratio,Length of Sentence,Batch size of RNN,label_array
0,2022-5-26-14-4-12,RNN,0,1,0,0,0,0,5000,0.7328000068664551,0.8437374830245972,0.6077980399131775,0.47365954518318176,69.0,69.26770708283313,40,25,"[0, 1, 0, 0, 0, 0]"
