,Running ID,Model Name,Expand Contractions,Basic Preprocessing,Grammar Correction,Simplify Negotiations,Lemmatize,Remove Stop Words,No. of Sentences,Train Accuracy STOP,Test Accuracy STOP,Train Loss STOP,Test Loss STOP,Train_sentence_fully_catched_ratio,Test_sentence_fully_catched_ratio,Length of Sentence,Batch size of RNN
0,2022-5-17-14-45-54,RNN,0,1,1,0,0,0,5000,0.9624000191688538,0.8432372808456421,0.11670178174972534,0.5291524529457092,69.0,69.26770708283313,40,25
